Address,Group,NFT Balance,ETH Balance,Last Update
0xD61B8A27FDC4912062A29D2DCE8BA3F43EA834DD,RGN,6,0.08078582399999994,2022-02-01 13:30:06
0x5BA5D4E8D5BE9EE14A66C000E24B7E423997DC46,PT,5,0.078986,2022-02-01 13:30:13
0xE8BDD30C81E50145E21A592357B3753A7271DE24,RGN,5,0.078986,2022-02-01 13:30:03
0x136825A6D1A5F683329E7913C833A2BB460E37DA,PT,5,0.07260925,2022-02-01 13:30:07
0x398BE1A171B0FC0D2EB9B6CAC80AE4270018DC2D,PT,6,0.08981375999999994,2022-02-01 13:30:10
0xD8B10D8F3BBF797AEC8C1FC1909DEC97841DDCD7,RGN,8,0.11165294,2022-02-01 13:30:08
0x2BF454FD4E1767BFEE13CDC3848A6982C5EE9434,PT,5,0.078986,2022-02-01 13:30:14
0x096B0FE781523EBC2E9A5E8437F851B10C63EBB8,PT,5,0.070696225,2022-02-01 13:30:15
0x24DC2B6AEE1C542950BDEEACDD33490A6EF18853,EBIT,4,0.052404998,2022-02-01 13:30:22
0x6196080AC544084531CBFBBDE78188EC8A6C57EA,PT,5,0.065594825,2022-02-01 13:30:11
0x563B3D2C1290BE127F2E96E280E5BD8D328A961B,PT,7,0.10023774799999993,2022-02-01 13:30:17
0xA004CEC90B232A0B2D39FC58C221A59B5E877A64,PT,4,0.047174778,2022-02-01 13:30:18
0x22C44A8D18673542E5856D9341673114381E60F5,PT,6,0.07702418399999994,2022-02-01 13:30:12
0x76BCE7810F5517B3F6461EB0106CED31DC668C52,BBG,8,0.10674477,2022-02-01 13:30:26
0x4C587F94DBF5E404DDE6A6138241FB0312FEDF02,PT,6,0.08078582399999994,2022-02-01 13:30:19
0x4D159D2B5D5478576117F56A071E4DB5D49EA4AA,EBIT,5,0.06750785,2022-02-01 13:30:24
0x4308CC85D8BE507E6F33A2518F7713D9D00B2394,EBIT,8,0.108708038,2022-02-01 13:30:20
0x3AC0AE40BA62834D95BF3B57E24452D3A0456AAB,BBG,6,0.08981375999999994,2022-02-01 13:30:27
0x04B9FD69991B1F5297763BBCDD9C1D2261526BDA,PT,7,0.10023774799999993,2022-02-01 13:30:28
0x034F18445717B4F0FA28EFD1F47061FE94E90363,EBIT,8,0.103799868,2022-02-01 13:30:21
0x00C075A4271CFFCAD123DF4881469BA255FE414A,PT,6,0.08830910399999993,2022-02-01 13:30:31
0xD503D202AD7382A71DDF74EEFAAFF3D98B7D0A0A,PT,6,0.07551952799999993,2022-02-01 13:30:29
0x23C6C8E1A5A902F0F4704E23EFEBDCFCC626D24E,PT,5,0.074522275,2022-02-01 13:30:35
0xF83A342718E762142E159BD33A7C1A2EB88AA2D3,RSBBI,4,0.051358954,2022-02-01 13:30:36
0xA96F134E87C5B8ECBFC90397818206B5B8F46EF9,EBIT,5,0.0636818,2022-02-01 13:30:25
0x01C9711A2E56AD71326C73E9C179CCAB668577AE,PT,5,0.0662325,2022-02-01 13:30:32
0x4AC96E6D2334FC8C47D63A52AB96DE21AC366851,RSBBI,7,0.09850378599999994,2022-02-01 13:30:39
0x93883B70C51A0A2126234F0788B2E118D39BDD33,RSBBI,6,0.07326254399999993,2022-02-01 13:30:38
0x85D4A60B72BFD20D7E4B70CA0FF4C76E4C69BEA6,PT,4,0.048743844,2022-02-01 13:30:43
0xC025CF7E2CE276988B34A8B829B082B07621939A,PT,6,0.08304280799999994,2022-02-01 13:30:33
0x81F642ADA32B94F50180CAA9A6E604111A70268A,RSBBI,8,0.09692843,2022-02-01 13:30:40
0x8A330A6D695ED21528EED436D0302B49634E18A5,PT,5,0.078986,2022-02-01 13:30:34
0x88878D079A02E1B978AB15447136890DCF91F269,RSBBI,7,0.09416888099999994,2022-02-01 13:30:44
0x4DA89C0D01692A692EBCFEBB4D796EF8F4DDBD97,RSBBI,4,0.045605712,2022-02-01 13:30:41
0xB36B9C83C914DD8EFD4FFB3DF4397C01298A9609,RSBBI,4,0.057635218,2022-02-01 13:30:42
0xFA550C2E24EC52F47A27BC559E96E549CE52E0B0,KKB,4,0.05292802,2022-02-01 13:30:47
0x3C7317A87CFA3835E323E1192E6D03543CA0A0AC,KKB,6,0.08153815199999993,2022-02-01 13:30:48
0x94DE88F16C78378554C39D756ACE5E1AE0C93FF9,IOG,4,0.057112196,2022-02-01 13:30:51
0x14E5C36ACD97BCE8893CDA3FEAB2E0EF0B5E01FC,IOG,8,0.112634574,2022-02-01 13:30:54
0xFC5857258C072660EEA3D69341B618CFC95FF182,KKB,8,0.1018366,2022-02-01 13:30:46
0x61ED159A38F83DF8793F0911C436419169B887C1,IOG,7,0.09590284299999993,2022-02-01 13:30:49
0xA8CE14FDA371D2DC590A016C1B823FBF25C85D56,IOG,4,0.051881976,2022-02-01 13:30:55
0x0E48CB09CAFB9454638072F16B85A7254A67118D,IOG,8,0.115579476,2022-02-01 13:30:53
0xBF42F0CAAD4E1E7A747B78BF3A908A40B566760A,RGN,8,0.12146928,2022-02-01 13:31:01
0xB5EF6B39D57D9740C5EE2D536DA3C3E9021A6C43,IOG,4,0.05815824,2022-02-01 13:30:56
0xF4BD95E5D1A67225985F844D49A666A43D153E0A,RGN,5,0.073246925,2022-02-01 13:30:57
0xE38BC5D78E1E1C3F93ECBD3AA4D45451A29D5CCD,RGN,7,0.10890755799999993,2022-02-01 13:30:59
0x5EE520255C299AB4D4FE8FDBBCF99BF548E0D836,RGN,7,0.09070095699999993,2022-02-01 13:31:02
0x9D38E5ECE62A1FFF23C7321B3142DDF0BBD2D984,RGN,4,0.05815824,2022-02-01 13:31:08
0xBE0EE38FE8377CB2A4A8CF8FDA1A8A68755C8AA9,IOG,5,0.074522275,2022-02-01 13:30:50
0x33C6E9E440FC5689AE9E8BFEAD33DFA022469F2C,RGN,7,0.05633543427223211,2022-02-01 13:31:03
0xA01895354A576EE2C13B845E22DC2993A077E011,RGN,8,0.12146928,2022-02-01 13:31:00
0x99960EE1C50EB2E80FB23AB75CBD4F2FAC4A3CD0,RGN,8,0.113616208,2022-02-01 13:31:06
0x4D85793EFC067BB30CC845F97614439CC83309E7,RGN,8,0.104781502,2022-02-01 13:31:09
0xCABE3ED68E1D584E19A775F872D7AE69E59FC7F3,RGN,5,0.078986,2022-02-01 13:31:04
0xCA8DAA003795DE21F73790F25C4565847285A20B,PT,4,0.049266866,2022-02-01 13:31:10
0xB8B67F6DA347555AD5510B1A2D31215DE3B9F175,PT,7,0.11064151999999994,2022-02-01 13:31:11
0x2452599C389E3728B421C4FD4E03E36BFE4ED95B,PT,8,0.12146928,2022-02-01 13:31:12
0x54ADC087911D138D2B84F25FE4DA0D56F188D65E,PT,8,0.12146928,2022-02-01 13:31:15
0x2EEC090CDD4965F4F2C5F103D77DC48CF5D0463E,RGN,4,0.05815824,2022-02-01 13:31:07
0x100865B7FFFDA6361A5248330386E437421F2029,PT,5,0.078348325,2022-02-01 13:31:16
0x2623FF2C7BA102D199B473AF04BA5D0627A52AE1,PT,7,0.10457265299999993,2022-02-01 13:31:19
0x6122E4AD36AB2CBC0D998D2687BA9077F73F4CF8,PT,6,0.08229047999999993,2022-02-01 13:31:14
0xA8FF5E8F05DAE77068659FC44BD3AB42F8E7DD7E,PT,6,0.08304280799999994,2022-02-01 13:31:17
0x336A6D9436939E3B15904FB7E605C4A3AF1C0D58,EBIT,6,0.08981375999999994,2022-02-01 13:31:23
0x94ECC1FF6E96428C80D2991E05E67AA7201EBBCA,PT,5,0.0713339,2022-02-01 13:31:20
0xD03436E499CD90EC714657DF782E287A8A0E5951,PT,6,0.08454746399999993,2022-02-01 13:31:21
0x6294865667619A5A02539F7459C54D6D01365C43,EBIT,7,0.11064151999999994,2022-02-01 13:31:27
0xBC7BA2848814897F18D45142B545139FA4C57D32,EBIT,6,0.07702418399999994,2022-02-01 13:31:24
0x2BC9C0F8AFFC77BCE593929FB06CC63787CD8D4E,BBG,8,0.11165294,2022-02-01 13:31:30
0x949F380E37F7A93787BBD3A5BA4B331CC50D990E,EBIT,4,0.049266866,2022-02-01 13:31:25
0xF94C51AFC2615003B8BD2D518F519538E8D92E51,EBIT,4,0.056589174,2022-02-01 13:31:22
0xC71A0F9767712FD563C4592DB1AF64569E494A86,BBG,4,0.05031291,2022-02-01 13:31:28
0x686B6564BBA956C9D70A1BEF22578DC887073CAA,PT,5,0.078986,2022-02-01 13:31:34
0x24B21B05383B261D790FA479BAE14D8E5BB3FA7C,PT,6,0.08379513599999994,2022-02-01 13:31:31
0x23CB8B43880DD4AB7EE2FBAC5467BD7ACA6A8410,PT,7,0.09503586199999993,2022-02-01 13:31:32
0x73587F8CEEFADE323141049DC5BA2B4689D2E033,BBG,6,0.07928116799999993,2022-02-01 13:31:29
0xBC457192C05E19E8A706DEA564DB1EF5DE646A01,RSBBI,4,0.051358954,2022-02-01 13:31:41
0x497BD29F045042FE35C248B3AA1E0A838BBC7E08,PT,5,0.07260925,2022-02-01 13:31:35
0x7D93FEEB03B7ACD11A26F57F51A0A3F2A33B0367,RSBBI,8,0.12146928,2022-02-01 13:31:42
0x67AC60EE596FEC21E10B982E254414A14C3B89C0,PT,5,0.063044125,2022-02-01 13:31:36
0x9FAA549CDFF4ED3A7B9D4E0F759EE7891777F923,PT,4,0.051881976,2022-02-01 13:31:37
0x378C9E3A70DEA10C67A2E42FFB768C51D2BF856E,PT,4,0.05815824,2022-02-01 13:31:39
0x762809774B7E321BE00C82B1B59F8DD7B9870111,RSBBI,6,0.08304280799999994,2022-02-01 13:31:43
0xE1EFA7196E3C9AA211CBA4BF1146E5F5BB88A80E,RSBBI,8,0.097910064,2022-02-01 13:31:40
0x8AFAB6FA9D50BEA0C2C424E05C5683F49D22C889,RSBBI,8,0.12146928,2022-02-01 13:31:45
0xA11CA42B883849C94A86E48AE402C5050A21CE0F,RSBBI,7,0.11064151999999994,2022-02-01 13:31:46
0x06446B17CCD9E18B2E2BFABAD3B81A003DE8344B,RSBBI,6,0.07627185599999993,2022-02-01 13:31:47
0x3310A4150B0E9AF0D1FE00649BB8AB58C8DB5801,PT,8,0.112634574,2022-02-01 13:31:48
0x40D636D7CC9D880F8CBF077AFF0DA26C0052054D,KKB,5,0.07260925,2022-02-01 13:31:52
0x04B915AD2D17D79A401E1AAC0B170CB38A518C01,KKB,7,0.08743491899999993,2022-02-01 13:31:49
0x7179045A661D1F14B0474D6CCE9FBD23E84446DC,IOG,8,0.100854966,2022-02-01 13:31:55
0xC9AEBDE0F693BF2BAB506E5E4FC7C0484BD0D6D3,IOG,4,0.048220822,2022-02-01 13:31:56
0xDF209E0FA50F017B10254964A210AFF025E3260C,KKB,4,0.045605712,2022-02-01 13:31:50
0xB610FCBEEA37D552815A58EE249DA08DBBE22A0C,IOG,4,0.057112196,2022-02-01 13:31:53
0xB815AA9EB051030241BC8462CFA31C32B1FF6683,RGN,8,0.119506012,2022-02-01 13:32:02
0xB823C8E97F631BE4B4B5534408C51247582C11DF,IOG,5,0.07260925,2022-02-01 13:31:57
0x08651C8D081CFDADCFD37C110B3E426568C0E3B9,IOG,8,0.1018366,2022-02-01 13:32:00
0xB91D720E176EC5ADDC3DAD7D64C747F902A0E357,RGN,6,0.08454746399999993,2022-02-01 13:32:03
0xC553AEF70009004B8FC21FB53937F2539CC1085F,RGN,6,0.08981375999999994,2022-02-01 13:32:01
0x71E11CAA9FF43C53F742F3B859FDE78A06287AA1,IOG,8,0.12146928,2022-02-01 13:31:58
0x1530ED61B10FC2D655E075BAF729A3837A2E2FE0,RGN,7,0.11064151999999994,2022-02-01 13:32:04
0x81FF22241023D7954915EA2447704D293EACBE84,RGN,5,0.0687832,2022-02-01 13:32:06
0x101E75E210DE7D6B0FDD87998BDB7FB5A9C4955C,IOG,8,0.109689672,2022-02-01 13:31:54
0xFC51568FC34053486EAC4490F8F396F080B41542,RGN,5,0.070696225,2022-02-01 13:32:09
0xB84F22AD75CB849EB5475C4B36CF849E2E101C0A,RGN,4,0.054497086,2022-02-01 13:32:05
0x15E44D4DCB0565EF98B9C3A0C63F60DE5F12C1CC,RGN,6,0.08755677599999993,2022-02-01 13:32:10
0xFCAF68ECAB29BBB194F118CFFBBC78958073DEC8,PT,7,0.10283869099999994,2022-02-01 13:32:13
0x05DB4AE3469641248911E38EDE667626D777A29C,RGN,7,0.09156793799999993,2022-02-01 13:32:08
0x865C2F1246B343C971AEE58D4E4BC8E2C0568741,RGN,4,0.051358954,2022-02-01 13:32:11
0x67EDEA744C83FBD9CC19E0131708065E8097310D,PT,6,0.08906143199999994,2022-02-01 13:32:14
0xFF4D123E490C152CC34B26E320484E4A4C53DA74,PT,4,0.05815824,2022-02-01 13:32:17
0x0124EFB6B7D71878FF62D6FADA2F7C0C0155AF37,PT,5,0.0713339,2022-02-01 13:32:18
0xE5F3604399B6E1599770176ADBD0916E5151B71E,RGN,6,0.08981375999999994,2022-02-01 13:32:12
0x7AE2838582D280753443AF03E01F9BD695EEF527,PT,5,0.0713339,2022-02-01 13:32:19
0xC2338BBFE0438CA8E26929ECACC1546A05BA471C,PT,5,0.074522275,2022-02-01 13:32:24
0x4C1B4AED1E3B228A10B70D329E61F05CCF3958B6,PT,7,0.10197170999999994,2022-02-01 13:32:16
0xFEBD2A59B8B56B72E29C068AE67E973263A6044E,PT,5,0.078986,2022-02-01 13:32:22
0xEE82F8397784E38ECB450289020EF9D03111B630,EBIT,5,0.070696225,2022-02-01 13:32:25
0x04537DA23710CB4441C12EABFD600CCA98A66CC9,PT,6,0.08981375999999994,2022-02-01 13:32:20
0xF61169F8C89276271E4A79A1B2EC9D44418CCA03,BBG,4,0.050835932,2022-02-01 13:32:31
0x451CA22F1F2C7D8256FB037B9E08042B061A2748,EBIT,8,0.12146928,2022-02-01 13:32:26
0xE0C4654C122CFFB0977B73686DB9F5621808EB56,EBIT,6,0.08379513599999994,2022-02-01 13:32:27
0xC397441FD932BDBDB0230F45D2CE8F73D83A095B,EBIT,7,0.09850378599999994,2022-02-01 13:32:29
0x9664C856CBC49AFCEC5EB9AE7149CE73CF5BCADC,BBG,7,0.08896699499999994,2022-02-01 13:32:32
0xC2774A9A56600187121E658427198E11ED5D3972,PT,4,0.047174778,2022-02-01 13:32:23
0x033E85AF4DBE65994CAD7616F0C13BDCD7B33459,BBG,4,0.0476978,2022-02-01 13:32:33
0x7CBAE2AA25931D5351732ED487B4A88AEF840079,PT,5,0.069420875,2022-02-01 13:32:36
0xBA45071C856A05A232BF6FE240BDD8E48385890D,PT,7,0.08896699499999994,2022-02-01 13:32:34
0x798A98BABC220757820A8A205B617C0D5679129E,PT,5,0.069420875,2022-02-01 13:32:37
0x1A4F270F4766D0B8EF914BB761E2BCCDB696751E,EBIT,8,0.09692843,2022-02-01 13:32:30
0x8AF2BE1226DB88EB9970DD5F20EBDACE1484746C,PT,5,0.07260925,2022-02-01 13:32:38
0xD551D24ADCA5D4088D0952EA40D4ED10A1284086,RSBBI,7,0.10804057699999993,2022-02-01 13:32:44
0xE73908008C52CF40F7CDCDDEC365C27DBBD1D417,RSBBI,5,0.068145525,2022-02-01 13:32:45
0x2B2B34A11269F31D30AACEC44381BCDFFA2B3EC6,PT,4,0.046651756,2022-02-01 13:32:39
0x3278DE03255D66A388A14D5629293C1C4AED8346,PT,6,0.08981375999999994,2022-02-01 13:32:41
0xFB2A46F6E313D9229E2734478D5800BA15E765F3,PT,5,0.07260925,2022-02-01 13:32:50
0x238A71643859B6A4F055ABFDDF53FC94634F5F18,PT,5,0.075797625,2022-02-01 13:32:42
0xBABC693293FD5641454F7369832E6CDDDE021E5D,RSBBI,8,0.12146928,2022-02-01 13:32:43
0xAE92B805614AEE2AA1BAF70EA13CE51DCB94B56D,RSBBI,7,0.09503586199999993,2022-02-01 13:32:48
0x1A302B08ED478DDA0D2BE72CEA55233F5BD37DB2,RSBBI,7,0.11064151999999994,2022-02-01 13:32:47
0x8890E23BF6E106AA573829A10700D9A541C75285,PT,8,0.104781502,2022-02-01 13:32:51
